Num;NAME;RAJD;DECJD;P0;P1;DM;TAU_SC;
2898;B1951+32;298.24252500;32.87791944;0.039531;5.84e-15;45.01;0.00;
2899;J1953+1149;298.44779167;11.82850000;0.851890;2.86e-15;140.03;*;
2900;J1953+1844g;298.43333333;18.73333333;0.004440;*;113.10;*;
2901;J1953+1846A;298.44375000;18.77916667;0.004888;*;117.00;*;
2902;J1953+1846B;298.44375000;18.77916667;0.079900;*;119.00;*;
2903;J1953+1846C;298.44375000;18.77916667;0.028930;*;116.20;*;
2904;J1953+1846D;298.44375000;18.77916667;0.100670;*;119.04;*;
2905;J1953+2732;298.28250000;27.54672222;1.333965;1.77e-15;194.20;*;
2906;J1953+2819;298.39682500;28.32764444;1.011002;2.14e-15;199.00;*;
2907;J1953+30;298.45000000;30.21666667;1.271200;*;43.61;*;
2908;J1954+1021;298.65333333;10.35291667;2.099440;1.73e-15;80.87;*;
2909;J1954+2407;298.50155833;24.12055556;0.193405;1.06e-15;80.50;*;
2910;J1954+2529;298.58215000;25.49092778;0.931210;1.26e-15;182.70;*;
2911;B1952+29;298.59397500;29.38813611;0.426677;1.71e-18;7.93;0.00;
2912;J1954+3852;298.50451250;38.87107778;0.352933;6.60e-15;65.36;*;
2913;J1954+4357;298.66020738;43.96037945;1.387041;2.20e-15;130.30;*;
2914;J1955-0907;298.98750000;-9.12055556;0.484000;*;72.00;*;
2915;J1955+2527;298.99748012;25.45095639;0.004873;9.12e-21;209.96;*;
2916;B1953+29;298.86614693;29.14539814;0.006133;2.97e-20;104.49;*;
2917;J1955+2912g;298.84583333;29.20000000;0.279510;*;193.00;*;
2918;J1955+2930;298.78136250;29.51383333;1.073878;3.36e-15;212.40;*;
2919;B1953+50;298.82818208;50.99869222;0.518938;1.37e-15;31.98;0.00;
2920;J1955+6708;298.91152899;67.13753627;0.008565;1.26e-20;57.15;*;
2921;J1956+07;299.14583333;7.26666667;5.012480;*;61.30;*;
2922;J1956+0838;299.21775000;8.63800000;0.303911;2.20e-16;67.09;*;
2923;J1956-2752;299.11666667;-27.88222222;0.260014;*;45.69;*;
2924;J1956+2826g;299.19583333;28.43333333;0.071790;*;112.00;*;
2925;J1957-0002;299.42758333;-0.03522222;0.965096;8.05e-16;38.44;*;
2926;J1957+2516;299.39421458;25.26724333;0.003962;2.74e-20;44.14;*;
2927;J1957+2831;299.33082176;28.52884511;0.307683;3.11e-15;138.99;*;
2928;J1958+3033;299.52841667;30.56463889;1.098581;6.46e-15;201.90;*;
2929;J1958+56;299.50000000;56.81666667;0.311800;*;58.10;*;
2930;B1957+20;299.90320783;20.80420061;0.001607;1.69e-20;29.11;0.00;
2931;J1959+3620;299.90845833;36.34141667;0.406081;3.60e-17;273.00;*;
2932;J2000+2920;300.06878333;29.33540833;3.073783;3.74e-14;132.30;*;
2933;J2001-0349;300.47212500;-3.82875000;1.344724;1.12e-16;67.00;*;
2934;J2001+0701;300.46232900;7.02767917;0.006820;1.44e-20;63.31;*;
2935;J2001+4258;300.29412722;42.96840495;0.719166;1.73e-14;54.93;*;
2936;J2002+1637;300.69904167;16.62130556;0.276497;2.25e-16;94.58;*;
2937;J2002+30;300.74166667;30.58333333;0.421794;*;187.80;*;
2938;B2000+32;300.51843645;32.28841961;0.696761;1.05e-13;142.21;0.00;
2939;B2000+40;300.68346020;40.84830733;0.905067;1.74e-15;131.49;*;
2940;J2003+2916;300.76330833;29.26693333;1.009877;3.41e-16;209.50;*;
2941;J2004+2653;301.24591667;26.89455556;0.665879;5.67e-17;160.00;*;
2942;B2002+31;301.21785974;31.61944754;2.111265;7.46e-14;234.82;0.00;
2943;J2004+3429;301.19570833;34.48825000;0.240953;2.07e-13;351.00;*;
2944;J2005-0020;301.43229006;-0.33942877;2.279661;2.57e-14;35.93;*;
2945;J2005+3411g;301.43750000;34.18333333;0.651050;*;489.00;*;
2946;J2005+3547;301.32288750;35.79038889;0.615034;2.81e-16;401.60;*;
2947;J2005+3552;301.44791667;35.87341667;0.307943;2.99e-15;455.00;*;
2948;J2006+0148;301.62105375;1.81497750;0.002164;3.30e-21;43.58;*;
2949;B2003-08;301.56818750;-8.11726861;0.580871;4.60e-17;32.39;0.00;
2950;J2006+22;301.65000000;22.06666667;1.741900;*;130.56;*;
2951;J2006+3102;301.54583333;31.03416667;0.163695;2.49e-14;107.16;*;
2952;J2006+4058;301.66290833;40.98152222;0.499695;2.84e-16;259.50;*;
2953;J2007+0809;301.80625000;8.15916667;0.325724;1.37e-16;53.39;*;
2954;J2007+0910;301.99209625;9.17025833;0.458735;3.32e-16;48.73;*;
2955;J2007+20;301.75000000;20.35000000;4.634000;*;67.00;*;
2956;J2007+2722;301.81595333;27.37997611;0.024497;9.61e-19;126.78;*;
2957;J2007+3120;301.78755000;31.34765000;0.608205;1.56e-14;191.50;*;
2958;J2008+2513;302.14784167;25.22510000;0.589196;5.40e-15;60.56;*;
2959;J2008+27;302.00000000;27.91666667;1.521800;*;154.00;*;
2960;J2008+2755g;302.07083333;27.91666667;1.519260;*;155.10;*;
2961;J2008+3139;302.16661417;31.65760000;0.226119;8.28e-17;223.90;*;
2962;J2008+3758;301.99458333;37.97027778;4.352303;7.20e-16;143.00;*;
2963;J2009+3122g;302.41666667;31.36666667;0.076540;*;144.10;*;
2964;J2009+3326;302.45483333;33.43616667;1.438369;1.47e-15;263.60;*;
2965;J2010-1323;302.69133928;-13.39891535;0.005223;4.83e-21;22.16;*;
2966;J2010+2845;302.52111667;28.75810278;0.565369;9.07e-17;112.47;*;
2967;J2010+3051;302.51647583;30.85524778;0.004816;4.87e-21;133.76;*;
2968;J2010+31;302.64583333;31.83333333;1.551535;*;251.80;*;
2969;J2010+3230;302.61041667;32.50202778;1.442448;3.62e-15;371.80;*;
2970;J2011+3006g;302.80000000;30.10000000;2.505660;*;14.00;*;
2971;J2011+3331;302.77052500;33.52351111;0.931733;1.79e-15;298.58;*;
2972;J2012-2029;303.19416667;-20.49194444;0.544002;5.48e-16;37.67;*;
2973;J2013-0649;303.32396125;-6.81816389;0.580187;6.01e-16;63.36;*;
2974;J2013+3058;303.39272083;30.98074722;0.276028;1.52e-16;148.70;*;
2975;J2013+3100g;303.48750000;31.00000000;0.368550;*;158.40;*;
2976;B2011+38;303.29319583;38.76203056;0.230194;8.85e-15;238.22;0.00;
2977;J2015+0756;303.99831446;7.94334761;0.004328;6.67e-21;36.44;*;
2978;J2015+2524;303.80291667;25.40869444;2.303299;5.10e-16;11.00;*;
2979;J2016+1948;304.23934788;19.79766339;0.064940;4.01e-19;33.81;*;
2980;J2017-0414;304.25000000;-4.00000000;0.040600;*;30.85;*;
2981;J2017+0603;304.34460510;6.05154554;0.002896;7.99e-21;23.92;*;
2982;J2017-1614;304.44228250;-16.23764167;0.002314;2.45e-21;25.44;*;
2983;J2017+2043;304.37057500;20.72552778;0.537143;9.96e-16;60.49;*;
2984;J2017-2737;304.25000000;-27.00000000;0.224000;*;25.38;*;
2985;J2017+2819g;304.33333333;28.31666667;1.832460;*;66.00;*;
2986;J2017+5906;304.43566243;59.11304758;0.403478;2.22e-16;60.28;*;
2987;B2016+28;304.51597208;28.66505889;0.557953;1.48e-16;14.20;0.00;
2988;J2018+3418g;304.56250000;34.30000000;2.191600;*;317.10;*;
2989;J2018+3431;304.72165000;34.51680833;0.387664;1.84e-15;222.35;*;
2990;J2019+2425;304.88312083;24.42091772;0.003935;7.02e-21;17.20;0.00;
2991;J2019+72;304.75000000;72.00000000;0.219000;*;34.88;*;
2992;J2021+3651;305.27275000;36.85133333;0.103741;9.57e-14;367.50;*;
2993;J2021+4024g;305.30416667;40.40000000;0.370540;*;680.50;*;
2994;J2022+21;305.60000000;21.18333333;0.803500;*;73.52;*;
2995;J2022+2534;305.50000000;25.00000000;0.002650;*;53.66;*;
2996;B2020+28;305.65444625;28.90641778;0.343402;1.89e-15;24.63;0.00;
2997;J2022+3842;305.59037083;38.70411667;0.048579;8.61e-14;429.10;0.06;
2998;J2022+3845g;305.54583333;38.75000000;1.008900;*;487.50;*;
2999;B2021+51;305.70780417;51.91395361;0.529197;3.06e-15;22.55;0.00;
3000;J2023+2853g;305.81666667;28.86666667;0.011330;*;22.80;*;
3001;B2022+50;305.92476143;50.62634931;0.372619;2.51e-15;32.99;*;
3002;J2024+48;306.00000000;48.00000000;1.262000;*;99.00;*;
3003;J2027+0255;306.87861625;2.92721722;0.010596;5.27e-20;51.13;*;
3004;B2025+21;306.81954167;21.76789722;0.398173;2.03e-16;97.09;*;
3005;J2027+4557;306.81763750;45.96585556;1.099651;3.09e-16;229.59;*;
3006;J2027+7502;306.84699906;75.04147435;0.515219;8.89e-16;11.42;*;
3007;J2029+34;307.25000000;34.61666667;1.819400;*;97.00;*;
3008;B2027+37;307.34946892;37.73560148;1.216805;1.23e-14;190.66;0.00;
3009;B2028+22;307.66852513;22.47272933;0.630513;8.85e-16;71.86;*;
3010;J2030+3641;307.50108750;36.69087500;0.200129;6.50e-15;246.00;*;
3011;J2030+3818g;307.53333333;38.30000000;0.133720;*;596.70;*;
3012;J2030+3929g;307.69583333;39.48333333;1.718420;*;491.90;*;
3013;J2030+3944g;307.59166667;39.73333333;0.306180;*;937.40;*;
3014;J2030+55;307.50000000;55.00000000;0.579000;*;59.43;*;
3015;J2032+4127;308.05466250;41.45675278;0.143246;1.13e-14;114.67;*;
3016;J2033+0042;308.37966667;0.70669444;5.013400;9.69e-15;37.84;*;
3017;J2033+1734;308.36463130;17.58290638;0.005949;1.11e-20;25.09;*;
3018;J2033-1938;308.48083333;-19.64972222;1.281719;4.55e-16;23.47;*;
3019;J2036+2835;309.19317917;28.58623333;1.358727;2.09e-15;84.22;*;
3020;J2036+6646;309.21800000;66.77241667;0.501927;9.40e-16;50.76;*;
3021;B2034+19;309.31058333;19.71508333;2.074377;2.04e-15;36.89;*;
3022;B2035+36;309.36433630;36.35669411;0.618715;4.50e-15;93.56;*;
3023;J2038+35;309.50000000;35.00000000;0.160000;*;57.91;*;
3024;J2038-3816;309.72650000;-38.27100000;1.577289;4.16e-15;33.96;*;
3025;B2036+53;309.51319871;53.32022770;1.424568;9.44e-16;160.20;*;
3026;J2039-3616;309.81916667;-36.27138889;0.003270;8.43e-21;23.96;*;
3027;J2039-5617;309.89570042;-56.28590778;0.002651;1.42e-20;24.57;*;
3028;J2040+1657;310.07443750;16.95846111;0.865606;5.95e-16;50.69;*;
3029;J2040-21;310.00000000;-21.00000000;0.563000;*;23.87;*;
3030;J2042+0246;310.54584529;2.77066583;0.004534;1.40e-20;9.27;*;
3031;J2043+1711;310.83700563;17.19136111;0.002380;5.24e-21;20.71;*;
3032;J2043+2740;310.93125000;27.68222222;0.096131;1.27e-15;21.02;0.00;
3033;J2043+7045;310.75000000;70.75000000;0.588000;*;57.64;*;
3034;J2044+28;311.00000000;28.00000000;1.618000;*;90.30;*;
3035;J2044+4614;311.24500000;46.24833333;1.392715;6.30e-16;315.40;*;
3036;J2045+0912;311.44726583;9.20810000;0.395555;1.95e-16;31.78;*;
3037;J2045+3633;311.25627125;36.55039017;0.031682;5.88e-19;129.53;*;
3038;J2045-68;311.32083333;-68.60555556;0.002960;*;21.20;*;
3039;B2043-04;311.50072083;-4.35729333;1.546938;1.47e-15;35.80;0.00;
3040;B2044+15;311.66390542;15.67598833;1.138286;1.82e-16;39.82;0.00;
3041;B2045+56;311.69420492;57.14363637;0.476735;1.11e-14;101.79;*;
3042;J2047+1053;311.79269167;10.88550000;0.004290;2.10e-20;34.60;*;
3043;J2047+5029;311.97766667;50.49393611;0.445945;4.18e-15;107.68;*;
3044;B2045-16;312.14850265;-16.27904264;1.961572;1.10e-14;11.46;0.00;
3045;J2048+2255;312.19111667;22.91814167;0.283901;1.52e-17;70.68;*;
3046;J2048+4951;312.23325833;49.86472778;0.568301;5.29e-15;222.80;*;
3047;J2050+1259;312.73837500;12.98583333;1.221020;5.04e-16;52.40;*;
3048;J2051-0827;312.78133237;-8.46048603;0.004509;1.27e-20;20.73;*;
3049;J2051+1248;312.87358333;12.80597222;0.553167;1.90e-17;43.45;*;
3050;J2051+4434g;312.87083333;44.56666667;1.303160;*;616.00;*;
3051;J2051+50;312.95416667;50.66805556;0.001680;*;23.90;*;
3052;J2052+1219;313.19907513;12.33306167;0.001985;6.70e-21;41.96;*;
3053;J2052+4421g;313.22083333;44.35000000;0.375310;*;547.00;*;
3054;J2053+1718;313.45617042;17.31240611;0.119268;2.86e-19;26.98;*;
3055;J2053+4650;313.46928350;46.84769947;0.012586;1.72e-19;98.08;*;
3056;J2053+4718;313.43954167;47.31536111;4.910379;1.48e-14;331.30;*;
3057;B2048-72;313.44700000;-72.01180000;0.341336;1.98e-16;17.30;*;
3058;J2054-39;313.50000000;-39.00000000;0.977000;*;24.90;*;
3059;J2055+15;314.01041667;15.78750000;0.002160;2.02e-20;40.20;*;
3060;B2053+21;313.91313324;22.15756013;0.815181;1.34e-15;36.35;0.00;
3061;B2053+36;313.88063375;36.50596361;0.221508;3.69e-16;97.42;0.00;
3062;J2055+3829;313.79294396;38.49191825;0.002089;1.00e-21;91.83;*;
3063;J2057+21;314.45000000;21.43333333;1.166700;*;73.31;*;
3064;J2057+4701;314.28897917;47.01811667;0.559574;5.60e-14;219.00;*;
3065;J2102+38;315.50000000;38.00000000;1.190000;*;86.30;*;
3066;J2105+07;316.36250000;7.95000000;3.746630;*;52.60;*;
3067;J2105+19;316.25000000;19.40000000;3.529700;*;35.00;*;
3068;J2105+28;316.50000000;28.48333333;0.405737;*;62.48;*;
3069;J2105+6223;316.30387500;62.38486111;2.304879;5.22e-15;50.75;*;
3070;J2108-3429;317.12704167;-34.49386111;1.423102;3.50e-15;30.22;*;
3071;B2106+44;317.08534167;44.69690833;0.414871;8.62e-17;139.83;0.00;
3072;J2108+4516;317.09726314;45.27360215;0.577231;4.37e-15;83.54;*;
3073;J2111+2106;317.88804167;21.10194444;3.953853;3.24e-15;59.30;*;
3074;J2111+40;317.75000000;40.00000000;4.061000;*;120.00;*;
3075;J2112+4058;318.21566667;40.96777778;4.060755;6.99e-15;129.00;*;
3076;B2110+27;318.26812750;27.90032222;1.202852;2.62e-15;25.11;0.00;
3077;B2111+46;318.35137292;46.73579000;1.014685;7.15e-16;141.26;0.00;
3078;J2113+67;318.50000000;67.03333333;0.552170;*;54.98;*;
3079;J2115+5448;318.79903250;54.81254278;0.002603;7.49e-20;77.41;*;
3080;B2113+14;319.05730000;14.23917778;0.440153;2.89e-16;56.20;0.00;
3081;J2116+3701;319.05960000;37.02531389;0.145884;5.27e-15;43.70;*;
3082;J2122+2426;320.66258333;24.44580556;0.541421;1.27e-16;8.50;*;
3083;J2123+36;320.95000000;36.40000000;1.294000;*;108.70;*;
3084;J2123+5434;320.84034634;54.56880947;0.138868;1.74e-19;31.76;*;
3085;B2122+13;321.19406041;14.12203918;0.694053;7.68e-16;30.25;*;
3086;J2124-3358;321.18269201;-33.97916955;0.004931;2.06e-20;4.60;*;
3087;B2123-67;321.88033333;-66.80780556;0.325771;2.26e-16;35.00;0.00;
3088;J2129-0429;322.43766250;-4.48488611;0.007620;*;16.88;*;
3089;B2127+11A;322.49269380;12.16700942;0.110665;-2.10e-17;67.31;*;
3090;B2127+11B;322.49430000;12.16675278;0.056133;9.54e-18;67.69;*;
3091;B2127+11C;322.50501750;12.17728028;0.030529;4.99e-18;67.13;*;
3092;B2127+11D;322.49280833;12.16659444;0.004803;-1.08e-18;67.30;*;
3093;B2127+11E;322.49244583;12.16906389;0.004651;1.78e-19;66.51;*;
3094;B2127+11F;322.48824167;12.16747500;0.004027;3.20e-20;65.52;*;
3095;B2127+11G;322.49145833;12.16591667;0.037660;2.00e-18;66.40;*;
3096;B2127+11H;322.49243333;12.16650833;0.006743;2.40e-20;67.15;*;
3097;J2129+1210I;322.49291667;12.16694444;0.005120;*;67.30;*;
3098;J2129+4119;322.33941667;41.33194444;1.687418;8.54e-17;32.00;*;
3099;J2129-5721;322.34488010;-57.35395752;0.003726;2.09e-20;31.85;*;
3100;J2131-31;322.75000000;-31.00000000;3.325000;*;31.60;*;
3101;J2133-0049A;323.36250000;-0.82333333;0.010150;*;43.30;*;
3102;J2133-0049B;323.36250000;-0.82333333;0.006970;*;43.80;*;
3103;J2133-0049C;323.36250000;-0.82333333;0.003000;*;44.10;*;
3104;J2133-0049D;323.36250000;-0.82333333;0.004220;*;43.60;*;
3105;J2133-0049E;323.36250000;-0.82333333;0.003700;*;43.80;*;
3106;J2136-1606;324.00091667;-16.10361111;1.227235;1.60e-17;18.48;*;
3107;J2136-5046;324.23997083;-50.78224444;0.267322;8.69e-17;23.30;*;
3108;J2137+6428;324.33444967;64.47827166;1.750989;3.43e-15;106.00;*;
3109;J2138+4911;324.56250000;49.20000000;0.696171;*;168.40;*;
3110;J2138+69;324.50000000;69.83333333;0.220000;*;46.60;*;
3111;J2139+00;324.92500000;0.60000000;0.312470;*;31.18;*;
3112;J2139+2242;324.86208333;22.71166667;1.083514;1.42e-15;44.16;*;
3113;J2139+4738g;324.99166667;47.63333333;0.557040;*;138.90;*;
3114;J2140-2310A;325.09335875;-23.18022044;0.011019;-5.18e-20;25.06;*;
3115;J2140-2310B;325.09166667;-23.17972222;0.012986;*;25.09;*;
3116;J2144-3933;326.05025168;-39.56580140;8.509827;4.96e-16;3.35;*;
3117;J2144-5237;326.14854167;-52.61875833;0.005041;8.90e-21;19.55;*;
3118;J2145-0750;326.46024803;-7.83847452;0.016052;2.98e-20;9.00;0.00;
3119;J2145+21;326.25000000;21.00000000;1.419000;*;44.10;*;
3120;J2148-34;327.00000000;-34.00000000;0.927000;*;14.00;*;
3121;B2148+63;327.49459708;63.49563250;0.380140;1.68e-16;129.72;*;
3122;J2150-0326;327.50000000;-3.43333333;0.003500;*;20.67;*;
3123;B2148+52;327.65729125;52.79709889;0.332206;1.01e-14;148.93;*;
3124;J2151+2315;327.87041667;23.25355556;0.593534;7.08e-16;23.60;*;
3125;J2154-2812;328.57237500;-28.21138889;1.343361;6.13e-16;33.00;*;
3126;J2155+2813;328.81591667;28.22002778;1.609020;9.16e-16;77.13;*;
3127;B2152-31;328.80671139;-31.31518860;1.030002;1.24e-15;14.85;*;
3128;B2151-56;328.75583333;-56.69916667;1.373654;4.23e-15;14.00;*;
3129;J2156+2618;329.09876667;26.30846389;0.498149;1.42e-17;48.44;*;
3130;B2154+40;329.25770625;40.29610722;1.525266;3.43e-15;71.12;0.00;
3131;J2158-27;329.50000000;-27.00000000;0.477000;*;22.15;*;
3132;J2203+50;330.75000000;50.00000000;0.745000;*;77.00;*;
3133;J2204+2700;331.18170417;27.01519167;0.084703;1.31e-19;35.07;*;
3134;J2205+1444;331.32186250;14.74202778;0.938014;9.00e-16;36.72;*;
3135;J2205+6012;331.39250590;60.21531686;0.002416;1.98e-20;157.64;0.00;
3136;J2206+6151;331.57549583;61.86613889;0.322674;3.97e-16;168.80;*;
3137;J2207-15;331.75000000;-15.00000000;0.766000;*;27.50;*;
3138;J2208+4056;332.00830800;40.93384065;0.636957;5.28e-15;11.84;*;
3139;J2208+4610;332.09733333;46.16804444;0.642506;2.68e-18;63.41;*;
3140;J2208+5500;332.09883333;55.00233611;0.933163;6.99e-15;105.21;*;
3141;J2209+22;332.47500000;21.28333333;1.776900;*;46.30;*;
3142;J2210+57;332.75000000;57.48333333;2.057430;*;189.43;*;
3143;J2212+2450;333.11425000;24.84288889;0.003907;*;25.21;*;
3144;B2210+29;333.09726833;29.55150306;1.004593;4.95e-16;74.52;*;
3145;J2213+53;333.25000000;53.00000000;0.751000;*;161.00;*;
3146;J2214+3000;333.66189047;30.01060878;0.003119;1.47e-20;22.54;*;
3147;J2215+1538;333.91522083;15.64302222;0.374196;2.37e-15;29.24;*;
3148;J2215+4524;333.94404167;45.41222222;2.723050;5.56e-15;18.50;*;
3149;J2215+5135;333.88620167;51.59342778;0.002610;3.34e-20;69.20;*;
3150;J2216+5759;334.02175000;57.99825000;0.419102;6.90e-14;176.00;*;
3151;J2217+5733;334.47929167;57.55111111;1.056844;6.47e-16;130.67;0.00;
3152;B2217+47;334.95057917;47.91498056;0.538469;2.77e-15;43.50;0.00;
3153;J2222-0137;335.52487100;-1.62103475;0.032818;5.80e-19;3.28;*;
3154;J2222+2923;335.76343393;29.39962442;0.281399;6.17e-18;49.41;*;
3155;J2222+5602;335.50000000;56.00000000;1.336000;*;163.30;*;
3156;J2225+35;336.20000000;35.50000000;0.940000;*;51.80;*;
3157;B2224+65;336.47026125;65.59343639;0.682542;9.66e-15;36.44;0.00;
3158;J2227+3038;336.92404167;30.63911111;0.842408;*;19.96;*;
3159;J2228+6447;337.16876574;64.78872283;1.892982;6.70e-16;193.60;*;
3160;J2228-65;337.07500000;-65.19638889;2.745980;*;36.00;*;
3161;J2229+2643;337.46201841;26.73267890;0.002978;1.52e-21;22.73;*;
3162;J2229+6114;337.27200000;61.23591667;0.051624;7.83e-14;205.10;*;
3163;B2227+61;337.42431175;62.09333937;0.443055;2.26e-15;124.64;*;
3164;J2234+0611;338.59613788;6.19130176;0.003577;1.20e-20;10.77;*;
3165;J2234+0944;338.69522572;9.74172844;0.003627;2.01e-20;17.83;*;
3166;J2234+2114;338.73600000;21.23855556;1.358745;2.22e-16;35.08;*;
3167;J2235+1506;338.93208375;15.11362778;0.059767;1.58e-19;18.09;*;
3168;J2236-5527;339.21604583;-55.46356472;0.006908;9.60e-21;20.09;*;
3169;J2237+2828;339.37254167;28.47800000;1.077395;8.13e-16;38.10;*;
3170;J2238+6021;339.50000000;60.35000000;3.070000;*;185.30;*;
3171;J2240+5832;340.17891250;58.54375556;0.139935;1.54e-14;263.50;*;
3172;J2241-5236;340.42511243;-52.61006655;0.002187;6.90e-21;11.41;*;
3173;J2241+6941;340.33459179;69.69992486;0.855401;2.69e-15;67.67;*;
3174;B2241+69;340.73502715;69.84781692;1.664501;4.82e-15;40.86;*;
3175;J2243+1518;340.79070000;15.30697500;0.596799;1.13e-16;42.13;*;
3176;J2244+63;341.00000000;63.00000000;0.461000;*;92.15;*;
3177;J2248-0101;342.11202458;-1.03002361;0.477233;6.59e-16;29.05;*;
3178;J2251+24;342.75000000;24.00000000;1.797962;*;34.60;*;
3179;J2251-3711;342.93333333;-37.19666667;12.122565;1.31e-14;12.12;*;
3180;J2253+12;343.25000000;12.53333333;0.979300;*;37.00;*;
3181;J2253+1516;343.31055417;15.27717500;0.792236;6.65e-17;29.20;*;
3182;J2256-1024;344.23497058;-10.40955139;0.002295;1.14e-20;13.78;*;
3183;J2257-16;344.25000000;-16.00000000;0.469000;*;52.66;*;
3184;B2255+58;344.49060088;59.15412063;0.368246;5.75e-15;151.08;*;
3185;J2302+4442;345.69574328;44.70613347;0.005192;1.39e-20;13.79;*;
3186;J2302+6028;345.54666667;60.46672778;1.206404;2.04e-15;156.70;*;
3187;B2303+30;346.49300500;31.00035583;1.575886;2.89e-15;49.58;0.00;
3188;B2303+46;346.48267500;47.12925556;1.066371;5.69e-16;62.07;0.00;
3189;J2306+31;346.55000000;31.38333333;0.341600;*;46.13;*;
3190;J2307+2225;346.92203333;22.43058889;0.535829;8.70e-18;7.02;*;
3191;B2306+55;347.05759167;55.79334167;0.475068;1.99e-16;46.54;*;
3192;J2310-0555;347.52679167;-5.92663889;0.002613;4.96e-21;15.51;*;
3193;J2310+6706;347.67540982;67.11446723;1.944789;7.56e-17;97.70;*;
3194;J2312+6931;348.16222860;69.51777860;0.813375;6.28e-16;71.60;*;
3195;B2310+42;348.28592042;42.88695639;0.349434;1.12e-16;17.28;0.00;
3196;J2315+58;348.75000000;58.00000000;1.061000;*;73.20;*;
3197;J2317+1439;349.28848492;14.65868362;0.003445;2.43e-21;21.90;*;
3198;B2315+21;349.49100792;21.83000528;1.444653;1.05e-15;20.87;0.00;
3199;J2319+6411;349.89670833;64.19048750;0.216018;1.63e-16;246.10;*;
3200;B2319+60;350.48005806;60.40853163;2.256488;7.04e-15;94.59;0.00;
3201;J2322+2057;350.59306317;20.95074367;0.004808;9.66e-21;13.38;0.00;
3202;J2322-2650;350.64433350;-26.84953253;0.003463;5.83e-22;6.15;*;
3203;J2323+1214;350.84007917;12.23686111;3.759491;1.85e-15;29.00;*;
3204;B2321-61;351.11308333;-60.90160944;2.347488;2.58e-15;14.00;*;
3205;J2325-0530;351.31375000;-5.51083333;0.868735;1.03e-15;14.97;*;
3206;B2323+63;351.30549833;63.28121167;1.436310;2.83e-15;197.37;*;
3207;B2324+60;351.74457184;61.22679664;0.233652;3.53e-16;122.61;*;
3208;J2326+6141;351.50000000;61.00000000;0.790000;*;34.50;*;
3209;J2327+62;351.75000000;62.00000000;0.266000;*;193.40;*;
3210;J2329+16;352.45833333;16.95000000;0.632100;*;31.00;*;
3211;J2329+4743;352.38145000;47.72770278;0.728409;1.60e-17;44.01;*;
3212;B2327-20;352.61202083;-20.09156389;1.643622;4.63e-15;8.46;0.00;
3213;J2333+20;353.25000000;20.30000000;2.291100;*;17.00;*;
3214;J2333+6145;353.33103333;61.75835833;0.756899;1.18e-15;125.00;*;
3215;J2336-01;354.15000000;-1.85000000;1.029800;*;19.60;*;
3216;B2334+61;354.27400833;61.85042500;0.495370;1.93e-13;58.41;0.00;
3217;J2338+4818;354.52578750;48.30894167;0.118710;1.97e-18;35.30;*;
3218;J2339-0533;354.91141667;-5.55147778;0.002884;1.41e-20;8.72;*;
3219;J2340+08;355.18750000;8.55000000;0.303300;*;24.00;*;
3220;J2343+6221;355.75000000;62.35000000;1.799000;*;116.60;*;
3221;J2346-0609;356.71040750;-6.16663861;1.181463;1.36e-15;22.50;*;
3222;J2347+02;356.75000000;2.00000000;1.383470;*;15.00;*;
3223;J2350+31;357.67500000;31.65000000;0.508100;*;39.14;*;
3224;J2351+8533;357.76373364;85.55573473;1.011727;8.80e-16;38.20;*;
3225;J2352+65;358.00000000;65.00000000;1.164000;*;152.70;*;
3226;J2354-22;358.60833333;-22.86472222;0.557996;*;9.90;*;
